32.7516, 2001, 16, 0.45, 0.900779, 1975.56, 0.491839, 0.250875
32.7516, 2001, 16, 0.46, 0.893095, 1975.69, 0.491896, 0.248876
32.768, 2000, 16, 0.47, 41.0704, 1973.93, 0.460826, 2.014
32.8337, 1996, 16, 0.48, 102.599, 1968.01, 0.414725, 2.41683
32.8666, 1994, 16, 0.49, 71.8035, 1943.81, 0.428605, 2.10732
61.1343, 1072, 16, 0.5, 13.8394, 993.035, 0.455408, 1.45709
2184.53, 30, 16, 0.51, 16.3646, 130.488, 0.266334, 15.6667
4681.14, 14, 16, 0.52, 12.9397, 65.0734, 0.199998, 22.7143
2621.44, 25, 16, 0.53, 4.16244, 46.6846, 0.370957, 10.16
2849.39, 23, 16, 0.54, 3.91032, 40.6033, 0.369875, 11.2174
4369.07, 15, 16, 0.55, 5.74466, 39.0095, 0.301788, 16.2667
3855.06, 17, 16, 0.56, 5.07932, 38.0639, 0.326513, 14.9412
5041.23, 13, 16, 0.57, 6.53771, 37.5975, 0.275848, 19.5385
3855.06, 17, 16, 0.58, 5.05197, 37.276, 0.326893, 15.0588
3640.89, 18, 16, 0.59, 4.90797, 36.904, 0.330306, 14.2222
4681.14, 14, 16, 0.6, 6.29785, 36.7251, 0.282021, 18.2857
4681.14, 14, 16, 0.61, 6.33608, 36.6872, 0.280832, 18.2857
5041.23, 13, 16, 0.62, 6.92815, 36.5732, 0.260521, 19.6923
5041.23, 13, 16, 0.63, 6.99989, 36.5461, 0.25771, 19.6923
4369.07, 15, 16, 0.64, 5.91742, 36.3922, 0.29519, 17.0667
5041.23, 13, 16, 0.65, 6.91027, 36.2985, 0.26049, 19.6923
5041.23, 13, 16, 0.66, 6.90533, 36.2945, 0.260835, 19.6923
5041.23, 13, 16, 0.67, 7.22553, 36.2341, 0.24686, 19.6923
5041.23, 13, 16, 0.68, 7.22553, 36.2341, 0.24686, 19.6923
5041.23, 13, 16, 0.69, 7.18191, 36.2248, 0.248933, 19.6923
5957.82, 11, 16, 0.7, 8.67732, 36.1608, 0.196068, 23.2727
5041.23, 13, 16, 0.71, 7.33135, 36.1574, 0.243254, 19.6923
5041.23, 13, 16, 0.72, 7.324, 36.1375, 0.242979, 19.6923
5461.33, 12, 16, 0.73, 7.88819, 36.0381, 0.223419, 21.3333
5461.33, 12, 16, 0.74, 7.88111, 36.0299, 0.223835, 21.3333
