0.001999, 2001, 2, 0.45, 25.1595, 1799.85, 0.468291, 1.3953
0.001999, 2001, 2, 0.46, 23.8638, 1841.61, 0.459728, 1.09245
0.001999, 2001, 2, 0.47, 16.5456, 1822.56, 0.467093, 1.07746
0.001999, 2001, 2, 0.48, 35.8218, 1763.26, 0.454728, 1.49325
0.002, 2000, 2, 0.49, 56.4932, 1544.36, 0.437845, 1.764
0.004, 1000, 2, 0.5, 232.148, 1000.53, 0.287477, 1.592
0.0344828, 116, 2, 0.51, 65.6652, 317.387, 0.234403, 11.4483
0.363636, 11, 2, 0.52, 318.378, 154.067, -0.720059, 103.818
0.363636, 11, 2, 0.53, 108.284, 51.7662, 0.148241, 78.1818
0.166667, 24, 2, 0.54, 67.9287, 57.9667, -0.0824198, 33
0.363636, 11, 2, 0.55, 106.421, 45.4469, -0.0872045, 74.9091
0.363636, 11, 2, 0.56, 112.523, 48.0947, -0.0355023, 74
0.285714, 14, 2, 0.57, 100.079, 47.2572, -0.208809, 55.7143
0.363636, 11, 2, 0.58, 100.281, 43.0872, 0.192736, 73.4545
0.363636, 11, 2, 0.59, 91.4239, 36.7498, 0.204723, 63.0909
0.363636, 11, 2, 0.6, 90.8861, 36.7794, 0.221545, 63.4545
0.363636, 11, 2, 0.61, 90.8566, 36.6983, 0.22253, 63.4545
0.363636, 11, 2, 0.62, 91.4721, 36.5914, 0.230673, 63.0909
0.363636, 11, 2, 0.63, 89.5486, 36.5458, 0.152009, 63.2727
0.363636, 11, 2, 0.64, 91.7247, 36.5162, 0.217111, 63.0909
0.363636, 11, 2, 0.65, 91.7247, 36.5162, 0.217111, 63.0909
0.363636, 11, 2, 0.66, 95.8189, 38.4104, 0.134134, 71.2727
0.363636, 11, 2, 0.67, 98.7203, 38.5358, 0.160925, 71.4545
0.363636, 11, 2, 0.68, 97.9728, 37.6938, 0.199145, 68.9091
0.363636, 11, 2, 0.69, 95.4998, 37.2303, 0.139809, 67.8182
0.363636, 11, 2, 0.7, 96.7634, 37.2289, 0.183414, 69.6364
0.363636, 11, 2, 0.71, 94.1801, 36.8023, 0.200777, 64.5455
0.363636, 11, 2, 0.72, 94.3346, 36.9832, 0.228725, 65.2727
0.363636, 11, 2, 0.73, 94.7453, 36.9721, 0.186025, 65.6364
0.363636, 11, 2, 0.74, 94.1114, 36.8492, 0.230623, 63.6364
