0.002, 2000, 2, 0.45, 278.281, 1892.69, 0.355944, 2.199
0.002, 2000, 2, 0.46, 258.007, 1852.27, 0.363935, 2.087
0.002, 2000, 2, 0.47, 248.407, 1829.76, 0.366513, 2.124
0.002, 2000, 2, 0.48, 240.952, 1821.97, 0.3693, 2.173
0.002, 2000, 2, 0.49, 185.943, 1754.49, 0.393301, 2.124
0.00210194, 1903, 2, 0.5, 156.404, 1701.87, 0.408939, 2.12086
0.00202737, 1973, 2, 0.51, 128.17, 1488.61, 0.41273, 2.23213
0.16, 25, 2, 0.52, 362.678, 138.098, -0.094224, 59.92
0.142857, 28, 2, 0.53, 390.548, 174.596, -0.189144, 56.4286
0.266667, 15, 2, 0.54, 312.905, 75.0778, -0.168, 86.4
0.307692, 13, 2, 0.55, 302.001, 66.2668, -0.195156, 91.8462
0.307692, 13, 2, 0.56, 270.528, 56.6024, -0.124821, 86.4615
0.307692, 13, 2, 0.57, 243.806, 48.1666, -0.0438212, 77.0769
0.307692, 13, 2, 0.58, 239.825, 46.3588, -0.0378481, 76.6154
0.307692, 13, 2, 0.59, 237.592, 44.7486, -0.0404673, 73.8462
0.333333, 12, 2, 0.6, 257.338, 44.8953, -0.08705, 80.5
0.333333, 12, 2, 0.61, 257.067, 44.7242, -0.0857812, 79.5
0.307692, 13, 2, 0.62, 236.91, 44.1936, -0.0505923, 72.6154
0.307692, 13, 2, 0.63, 236.637, 44.0879, -0.04965, 73.0769
0.307692, 13, 2, 0.64, 242.597, 44.4315, -0.0553885, 74.1538
0.307692, 13, 2, 0.65, 240.832, 44.0643, -0.0530808, 72.9231
0.307692, 13, 2, 0.66, 233.254, 43.2801, -0.0470769, 74
0.307692, 13, 2, 0.67, 225.684, 42.2003, -0.0457442, 72.3077
0.307692, 13, 2, 0.68, 228.01, 42.5628, -0.0496423, 73.8462
0.307692, 13, 2, 0.69, 223.125, 41.8826, -0.0434538, 71.5385
0.307692, 13, 2, 0.7, 220.982, 41.5226, -0.0526673, 71.3846
0.307692, 13, 2, 0.71, 220.858, 41.56, -0.0532923, 72.7692
0.307692, 13, 2, 0.72, 220.529, 41.4813, -0.0520846, 74.3077
0.307692, 13, 2, 0.73, 220.095, 41.2644, -0.0539019, 74.3077
0.307692, 13, 2, 0.74, 220.095, 41.2644, -0.0539019, 74.3077
