0.008, 2000, 4, 0.45, 144.569, 1920.38, 0.420255, 2.378
0.007996, 2001, 4, 0.46, 78.7377, 1876.2, 0.440563, 1.97501
0.007996, 2001, 4, 0.47, 61.08, 1886.54, 0.453022, 1.81609
0.00843437, 1897, 4, 0.48, 54.1442, 1813, 0.443451, 1.7902
0.007996, 2001, 4, 0.49, 87.0147, 1714.33, 0.43488, 2.11594
0.0160966, 994, 4, 0.5, 12.0769, 977.055, 0.467778, 1.81288
1.45455, 11, 4, 0.51, 153.028, 227.039, -0.44848, 76
1.45455, 11, 4, 0.52, 86.6595, 106.169, -0.191148, 72
1.45455, 11, 4, 0.53, 52.0417, 76.3834, 0.0055, 62.7273
1.45455, 11, 4, 0.54, 54.1236, 66.011, 0.0980864, 63.2727
1.45455, 11, 4, 0.55, 48.585, 58.4465, -0.0249545, 64.1818
1.45455, 11, 4, 0.56, 43.7221, 51.8805, 0.249895, 63.8182
1.06667, 15, 4, 0.57, 40.6706, 49.7343, -0.0820133, 44
1.45455, 11, 4, 0.58, 32.5953, 43.1373, 0.12942, 58.9091
1.45455, 11, 4, 0.59, 31.5188, 41.2617, 0.137973, 58.1818
1.45455, 11, 4, 0.6, 34.8494, 41.237, 0.299055, 60
1.45455, 11, 4, 0.61, 32.8908, 39.9522, -0.033275, 57.0909
1.45455, 11, 4, 0.62, 26.6859, 36.8689, 0.0709818, 56.9091
1.14286, 14, 4, 0.63, 35.2753, 39.2293, -0.0898446, 42.8571
1.45455, 11, 4, 0.64, 27.0258, 35.5887, 0.288736, 56.1818
1.45455, 11, 4, 0.65, 27.3583, 35.5144, 0.246677, 54.7273
1.45455, 11, 4, 0.66, 26.3639, 35.5012, 0.332941, 54.9091
1.45455, 11, 4, 0.67, 26.3639, 35.5012, 0.332941, 54.9091
1.45455, 11, 4, 0.68, 26.592, 35.4786, 0.311727, 54.9091
1.45455, 11, 4, 0.69, 26.592, 35.4786, 0.311727, 54.9091
1.45455, 11, 4, 0.7, 26.592, 35.4786, 0.311727, 54.9091
1.45455, 11, 4, 0.71, 26.592, 35.4786, 0.311727, 54.9091
1.45455, 11, 4, 0.72, 26.592, 35.4786, 0.311727, 54.9091
1.45455, 11, 4, 0.73, 26.6905, 35.4786, 0.290643, 54.9091
1.45455, 11, 4, 0.74, 26.6905, 35.4786, 0.290643, 54.9091
