2.04698, 2001, 12, 0.45, 0.714001, 1975.72, 0.492613, 0.248876
2.04698, 2001, 12, 0.46, 0.708032, 1975.67, 0.492634, 0.241879
2.04698, 2001, 12, 0.47, 0.869872, 1974.88, 0.491838, 0.263868
2.048, 2000, 12, 0.48, 114.162, 1967.72, 0.4111, 2.571
2.05726, 1991, 12, 0.49, 79.8676, 1941.75, 0.425436, 2.22702
3.8424, 1066, 12, 0.5, 13.4123, 1005.52, 0.455834, 1.42777
372.364, 11, 12, 0.51, 35.582, 120.734, -0.112, 37.0909
204.8, 20, 12, 0.52, 5.70223, 61.4577, 0.310496, 14.1
227.556, 18, 12, 0.53, 4.7012, 47.7739, 0.316119, 14.1111
315.077, 13, 12, 0.54, 5.6268, 41.9445, 0.268527, 20.1538
256, 16, 12, 0.55, 4.15743, 39.0752, 0.318048, 15.875
341.333, 12, 12, 0.56, 5.41641, 38.3549, 0.261517, 21.3333
372.364, 11, 12, 0.57, 3.6239, 36.4454, 0.364225, 23.2727
372.364, 11, 12, 0.58, 5.64305, 37.2311, 0.251618, 23.8182
372.364, 11, 12, 0.59, 3.21947, 35.6696, 0.0715977, 24
372.364, 11, 12, 0.6, 3.15619, 35.6327, 0.318925, 23.8182
372.364, 11, 12, 0.61, 4.86612, 35.9131, 0.179695, 23.8182
372.364, 11, 12, 0.62, 5.95645, 36.1243, 0.195689, 23.8182
372.364, 11, 12, 0.63, 6.1742, 36.2399, 0.201302, 23.8182
372.364, 11, 12, 0.64, 3.70965, 35.5416, 0.0825818, 23.8182
372.364, 11, 12, 0.65, 5.79861, 35.9462, 0.193841, 23.8182
372.364, 11, 12, 0.66, 5.79861, 35.9462, 0.193841, 23.8182
372.364, 11, 12, 0.67, 4.09874, 35.6375, 0.233802, 23.8182
372.364, 11, 12, 0.68, 4.09874, 35.6375, 0.233802, 23.8182
372.364, 11, 12, 0.69, 4.62228, 35.7696, 0.298495, 23.8182
372.364, 11, 12, 0.7, 4.24923, 35.6054, 0.166561, 23.8182
372.364, 11, 12, 0.71, 4.24923, 35.6054, 0.166561, 23.8182
372.364, 11, 12, 0.72, 6.51458, 36.0217, 0.209489, 23.8182
372.364, 11, 12, 0.73, 3.88038, 35.6217, 0.354716, 23.8182
372.364, 11, 12, 0.74, 4.07651, 35.6446, 0.34427, 23.8182
