0.511744, 2001, 10, 0.45, 0.440777, 1975.66, 0.494274, 0.224888
0.511744, 2001, 10, 0.46, 0.440777, 1975.66, 0.494274, 0.224888
0.511744, 2001, 10, 0.47, 0.43338, 1974.91, 0.494225, 0.211894
0.512, 2000, 10, 0.48, 67.3628, 1965.18, 0.433205, 2.11
0.512769, 1997, 10, 0.49, 54.4967, 1941.15, 0.437905, 1.87682
1.09402, 936, 10, 0.5, 14.4691, 978.278, 0.451425, 1.62393
21.7872, 47, 10, 0.51, 8.06235, 127.019, 0.355045, 8.80851
93.0909, 11, 10, 0.52, 9.55389, 52.6579, 0.137414, 25.8182
85.3333, 12, 10, 0.53, 6.34183, 44.3038, 0.228152, 20.3333
93.0909, 11, 10, 0.54, 6.80872, 40.201, 0.20187, 22.9091
93.0909, 11, 10, 0.55, 4.35197, 36.9106, 0.241925, 23.6364
93.0909, 11, 10, 0.56, 5.10937, 36.7244, 0.241993, 24.3636
93.0909, 11, 10, 0.57, 6.97252, 36.6507, 0.16772, 23.4545
93.0909, 11, 10, 0.58, 2.87671, 35.9879, 0.410959, 23.4545
93.0909, 11, 10, 0.59, 4.02317, 35.8276, 0.273855, 24
93.0909, 11, 10, 0.6, 3.03281, 35.5562, 0.3959, 23.2727
93.0909, 11, 10, 0.61, 3.04853, 35.5365, 0.325739, 23.2727
85.3333, 12, 10, 0.62, 6.46496, 35.9089, 0.189456, 21.3333
93.0909, 11, 10, 0.63, 4.03073, 35.5725, 0.290566, 23.2727
93.0909, 11, 10, 0.64, 7.04272, 35.8543, 0.156902, 23.2727
93.0909, 11, 10, 0.65, 4.53052, 35.5884, 0.287159, 23.2727
93.0909, 11, 10, 0.66, 4.53052, 35.5884, 0.287159, 23.2727
93.0909, 11, 10, 0.67, 4.8717, 35.5378, 0.226989, 23.2727
93.0909, 11, 10, 0.68, 2.97234, 35.5072, 0.410811, 23.2727
93.0909, 11, 10, 0.69, 7.98199, 35.7584, 0.123618, 23.2727
93.0909, 11, 10, 0.7, 3.94689, 35.5743, 0.164936, 23.2727
93.0909, 11, 10, 0.71, 7.0739, 35.8321, 0.155643, 23.2727
93.0909, 11, 10, 0.72, 7.08394, 35.8304, 0.155473, 23.2727
93.0909, 11, 10, 0.73, 3.04167, 35.501, 0.407234, 23.2727
93.0909, 11, 10, 0.74, 3.04167, 35.501, 0.407234, 23.2727
