130.81, 501, 2, 0.45, 0.994519, 16, 0.482212, 0.335329
130.81, 501, 2, 0.46, 0.985165, 16, 0.482319, 0.331337
130.81, 501, 2, 0.47, 0.991467, 16, 0.48221, 0.327345
130.81, 501, 2, 0.48, 0.997112, 16, 0.482261, 0.347305
130.81, 501, 2, 0.49, 0.997112, 16, 0.482261, 0.347305
2.24243, 501, 2, 0.5, 0.931709, 10.1337, 0.482201, 0.339321
2.24243, 501, 2, 0.51, 0.931709, 10.1337, 0.482201, 0.339321
2.24243, 501, 2, 0.52, 0.931709, 10.1337, 0.482201, 0.339321
2.25176, 501, 2, 0.53, 0.946421, 10.1397, 0.482077, 0.335329
3.55718, 501, 2, 0.54, 0.93011, 10.7994, 0.482248, 0.323353
32.8613, 501, 2, 0.55, 0.939057, 14.007, 0.482268, 0.327345
19.8185, 501, 2, 0.56, 0.939422, 13.2774, 0.482148, 0.343313
12.3817, 501, 2, 0.57, 0.927886, 12.5988, 0.482216, 0.331337
16.1155, 501, 2, 0.58, 0.923347, 12.979, 0.482281, 0.335329
15.1637, 501, 2, 0.59, 0.915714, 12.8912, 0.482456, 0.315369
2.46024, 501, 2, 0.6, 0.967731, 10.2675, 0.481238, 0.37525
2.46024, 501, 2, 0.61, 0.967731, 10.2675, 0.481238, 0.37525
2.65292, 501, 2, 0.62, 0.977819, 10.3762, 0.481155, 0.359281
11.069, 501, 2, 0.63, 1.58971, 12.4371, 0.478033, 0.419162
11.0537, 501, 2, 0.64, 1.59052, 12.4351, 0.477975, 0.427146
7.99666, 501, 2, 0.65, 1.49086, 11.9681, 0.478674, 0.407186
7.99666, 501, 2, 0.66, 1.49086, 11.9681, 0.478674, 0.407186
0.248001, 501, 2, 0.67, 0.0962899, 6.95709, 0.453539, 0.303393
0.248001, 501, 2, 0.68, 0.0962899, 6.95709, 0.453539, 0.303393
0.293399, 501, 2, 0.69, 0.0671704, 7.1996, 0.461326, 0.307385
0.327738, 501, 2, 0.7, 0.282416, 7.35928, 0.471654, 0.41517
0.416366, 501, 2, 0.71, 0.706698, 7.70459, 0.461843, 0.467066
0.238908, 501, 2, 0.72, 0.289168, 6.90319, 0.469602, 0.443114
0.180159, 501, 2, 0.73, 0.3403, 6.49601, 0.438694, 0.355289
0.216706, 501, 2, 0.74, 0.536172, 6.76248, 0.445746, 0.411178
