130.81, 501, 2, 0.45, 0.99054, 16, 0.482253, 0.351297
130.81, 501, 2, 0.46, 0.998671, 16, 0.482197, 0.331337
130.81, 501, 2, 0.47, 1.00623, 16, 0.482106, 0.331337
125.84, 501, 2, 0.48, 0.995326, 15.9441, 0.482188, 0.327345
130.81, 501, 2, 0.49, 0.976176, 16, 0.482371, 0.323353
2.07813, 501, 2, 0.5, 0.92564, 10.024, 0.482263, 0.319361
1.58893, 501, 2, 0.51, 0.928252, 9.63673, 0.482207, 0.327345
2.13348, 501, 2, 0.52, 0.94039, 10.0619, 0.4822, 0.335329
1.92586, 501, 2, 0.53, 0.915173, 9.91417, 0.482357, 0.323353
5.54602, 501, 2, 0.54, 0.947631, 11.4401, 0.482231, 0.347305
13.8308, 501, 2, 0.55, 0.977866, 12.7585, 0.482361, 0.347305
14.2091, 501, 2, 0.56, 0.986911, 12.7974, 0.482216, 0.347305
14.2189, 501, 2, 0.57, 1.05215, 12.7984, 0.481746, 0.347305
4.21125, 501, 2, 0.58, 1.14768, 11.0429, 0.480973, 0.359281
2.46706, 501, 2, 0.59, 1.24913, 10.2715, 0.480166, 0.367265
1.31732, 501, 2, 0.6, 1.16083, 9.36627, 0.480982, 0.403194
1.26114, 501, 2, 0.61, 1.30062, 9.30339, 0.479884, 0.379242
1.15029, 501, 2, 0.62, 1.02662, 9.17066, 0.482033, 0.359281
0.447425, 501, 2, 0.63, 1.31316, 7.80838, 0.479925, 0.399202
0.367873, 501, 2, 0.64, 1.23946, 7.52595, 0.480573, 0.399202
0.259587, 501, 2, 0.65, 1.22857, 7.02295, 0.480752, 0.407186
0.315285, 501, 2, 0.66, 1.25822, 7.30339, 0.480433, 0.411178
0.0543641, 501, 2, 0.67, 1.06507, 4.76747, 0.483623, 0.403194
0.0553125, 501, 2, 0.68, 1.0902, 4.79242, 0.483401, 0.423154
0.0498262, 501, 2, 0.69, 0.459954, 4.64172, 0.488731, 0.335329
0.0438105, 501, 2, 0.7, 1.07606, 4.45609, 0.483821, 0.431138
0.0384412, 501, 2, 0.71, 1.08832, 4.26747, 0.483695, 0.439122
0.0301541, 501, 2, 0.72, 1.03676, 3.91717, 0.48456, 0.43513
0.0269947, 501, 2, 0.73, 1.18619, 3.75749, 0.483456, 0.423154
0.0263307, 501, 2, 0.74, 0.987164, 3.72156, 0.485419, 0.411178
