0.0335903, 501, 4, 0.45, 5.79263, 4.07285, 0.461306, 0.810379
0.025951, 501, 4, 0.46, 6.81547, 3.7006, 0.45856, 0.842315
0.022739, 501, 4, 0.47, 6.20979, 3.50998, 0.460631, 0.814371
0.0200698, 501, 4, 0.48, 6.56114, 3.32984, 0.458813, 0.842315
0.0192739, 501, 4, 0.49, 6.1051, 3.27146, 0.460836, 0.854291
0.0100141, 501, 4, 0.5, 51.0512, 2.32685, 0.384142, 0.790419
0.00997609, 501, 4, 0.51, 50.7854, 2.32136, 0.384265, 0.766467
0.00983222, 501, 4, 0.52, 48.501, 2.3004, 0.386339, 0.806387
0.00973072, 501, 4, 0.53, 51.1931, 2.28543, 0.384337, 0.762475
0.00960034, 501, 4, 0.54, 51.147, 2.26597, 0.384373, 0.674651
0.009439, 501, 4, 0.55, 53.3643, 2.24152, 0.382575, 0.483034
0.00931575, 501, 4, 0.56, 53.7799, 2.22255, 0.382236, 0.778443
0.00927717, 501, 4, 0.57, 53.6828, 2.21657, 0.382424, 0.746507
0.00917188, 501, 4, 0.58, 54.7414, 2.2001, 0.380776, 0.738523
0.00916554, 501, 4, 0.59, 51.0838, 2.1991, 0.383421, 0.742515
0.0089154, 501, 4, 0.6, 57.3799, 2.15918, 0.376169, 0.822355
0.0089154, 501, 4, 0.61, 57.3799, 2.15918, 0.376169, 0.822355
0.00891231, 501, 4, 0.62, 57.38, 2.15868, 0.376169, 0.822355
0.0088662, 501, 4, 0.63, 57.2715, 2.1512, 0.370233, 0.383234
0.00886313, 501, 4, 0.64, 57.5026, 2.1507, 0.369859, 0.383234
0.00886006, 501, 4, 0.65, 57.6242, 2.1502, 0.36975, 0.351297
0.00886006, 501, 4, 0.66, 57.6242, 2.1502, 0.36975, 0.351297
