1024.93, 1001, 0.45, 1.04901, 19.9685, 0.48749, 0.221778
989.363, 1001, 0.47, 1.05996, 19.9176, 0.487305, 0.205794
992.451, 1001, 0.49, 1.10462, 19.9221, 0.487043, 0.215784
50.0279, 1001, 0.51, 0.989273, 15.6119, 0.487262, 0.21978
19.3603, 1001, 0.53, 1.17292, 14.2423, 0.486074, 0.247752
17.2342, 1001, 0.55, 1.21639, 14.0744, 0.486009, 0.261738
10.1609, 1001, 0.57, 1.22898, 13.3122, 0.485885, 0.265734
5.64436, 1001, 0.59, 1.19372, 12.464, 0.486241, 0.247752
1.17697, 1001, 0.61, 1.34455, 10.2023, 0.485893, 0.273726
0.385201, 1001, 0.63, 1.28426, 8.59091, 0.486186, 0.27972
0.230753, 1001, 0.65, 1.11842, 7.85165, 0.48718, 0.261738
0.0315393, 1001, 0.67, 2.7488, 4.98052, 0.48169, 0.38961
0.0272803, 1001, 0.69, 2.86895, 4.77123, 0.481421, 0.395604
0.0200042, 1001, 0.71, 2.17931, 4.32368, 0.484864, 0.391608
0.0169824, 1001, 0.73, 2.92579, 4.08741, 0.482396, 0.425574
0.0103294, 1001, 0.75, 2.45555, 3.37013, 0.484473, 0.351648
0.00986797, 1001, 0.77, 2.44869, 3.3042, 0.484519, 0.345654
0.00936208, 1001, 0.79, 2.55753, 3.22827, 0.484492, 0.363636
0.0084297, 1001, 0.81, 2.77113, 3.07692, 0.484102, 0.387612
0.00826211, 1001, 0.83, 2.6554, 3.04795, 0.484209, 0.377622
0.00740843, 1001, 0.85, 2.52676, 2.89061, 0.485176, 0.391608
0.00716624, 1001, 0.87, 2.45591, 2.84266, 0.485141, 0.383616
0.00698254, 1001, 0.89, 2.47299, 2.80519, 0.4851, 0.381618
0.00686271, 1001, 0.91, 2.37325, 2.78022, 0.485303, 0.38961
