971.037, 1001, 0.45, 1.07721, 19.8906, 0.487456, 0.20979
903.879, 1001, 0.47, 1.08455, 19.7872, 0.487335, 0.195804
897.953, 1001, 0.49, 1.11318, 19.7777, 0.48721, 0.211788
45.7846, 1001, 0.51, 0.996688, 15.484, 0.487278, 0.207792
18.3551, 1001, 0.53, 1.18346, 14.1653, 0.486121, 0.231768
15.4107, 1001, 0.55, 1.22598, 13.9131, 0.486043, 0.241758
8.9392, 1001, 0.57, 1.27757, 13.1274, 0.485723, 0.251748
4.91608, 1001, 0.59, 1.1735, 12.2647, 0.4863, 0.231768
1.09216, 1001, 0.61, 1.35712, 10.0944, 0.485768, 0.253746
0.372608, 1001, 0.63, 1.30212, 8.54296, 0.486064, 0.261738
0.226479, 1001, 0.65, 1.19534, 7.82468, 0.486754, 0.251748
0.0312242, 1001, 0.67, 2.86713, 4.96603, 0.481183, 0.375624
0.026989, 1001, 0.69, 3.03562, 4.75574, 0.480808, 0.385614
0.0199973, 1001, 0.71, 2.32407, 4.32318, 0.484297, 0.373626
0.0169824, 1001, 0.73, 3.13592, 4.08741, 0.481586, 0.411588
0.0103294, 1001, 0.75, 2.54279, 3.37013, 0.484049, 0.34965
0.00986797, 1001, 0.77, 2.5503, 3.3042, 0.484151, 0.337662
0.00936208, 1001, 0.79, 2.6774, 3.22827, 0.484, 0.353646
0.0084297, 1001, 0.81, 2.90729, 3.07692, 0.483537, 0.385614
0.00826211, 1001, 0.83, 2.83086, 3.04795, 0.483639, 0.371628
0.00740843, 1001, 0.85, 2.63647, 2.89061, 0.484774, 0.381618
0.00716624, 1001, 0.87, 2.61488, 2.84266, 0.484529, 0.377622
0.00698254, 1001, 0.89, 2.64442, 2.80519, 0.48442, 0.375624
0.00686271, 1001, 0.91, 2.59982, 2.78022, 0.484454, 0.383616
