0.0600523, 1001, 0.45, 22.6684, 5.90959, 0.43089, 0.659341
0.0376824, 1001, 0.47, 22.5898, 5.23726, 0.432832, 0.713287
0.0252445, 1001, 0.49, 21.4323, 4.65934, 0.434847, 0.707293
0.0123713, 1001, 0.51, 45.1064, 3.63037, 0.426874, 0.835165
0.0103617, 1001, 0.53, 44.2808, 3.37463, 0.427007, 0.835165
0.00884837, 1001, 0.55, 42.7499, 3.14685, 0.426204, 0.847153
0.00822785, 1001, 0.57, 42.4261, 3.04196, 0.425544, 0.855145
0.0071886, 1001, 0.59, 43.5688, 2.84715, 0.424034, 0.893107
0.00599173, 1001, 0.61, 43.7139, 2.58442, 0.421598, 0.929071
0.00567473, 1001, 0.63, 44.1919, 2.50599, 0.420465, 0.911089
0.00550635, 1001, 0.65, 44.3863, 2.46254, 0.419781, 0.939061
0.00477104, 1001, 0.67, 73.6336, 2.25574, 0.401076, 0.889111
0.00473483, 1001, 0.69, 73.5234, 2.24476, 0.400983, 0.903097
0.00470053, 1001, 0.71, 74.1434, 2.23427, 0.401216, 0.903097
0.00465035, 1001, 0.73, 74.1662, 2.21878, 0.400999, 0.891109
0.0045737, 1001, 0.75, 70.7917, 2.19481, 0.404847, 0.891109
0.00457212, 1001, 0.77, 70.7613, 2.19431, 0.404802, 0.857143
0.00456737, 1001, 0.79, 70.9401, 2.19281, 0.404663, 0.861139
0.00451862, 1001, 0.81, 70.7342, 2.17732, 0.404079, 0.787213
0.00451236, 1001, 0.83, 71.026, 2.17532, 0.404024, 0.793207
0.00449054, 1001, 0.85, 70.8161, 2.16833, 0.403912, 0.781219
0.00447502, 1001, 0.87, 71.3859, 2.16334, 0.40386, 0.779221
0.00446264, 1001, 0.89, 71.4187, 2.15934, 0.403869, 0.753247
0.00446264, 1001, 0.91, 71.4187, 2.15934, 0.403869, 0.753247
