690, -229
691, -11
692, 173
693, -37
694, 173
695, -109
696, 17
697, -71
698, 357
699, -19
700, 147
701, -37
702, 139
703, -147
704, 47
705, 7
706, -35
707, -1
708, 19
709, -131
710, -163
711, 177
712, 203
713, -5
714, -231
715, 239
716, 161
717, 225
718, -57
719, 225
720, 329
721, -57
722, -21
723, -651
724, -23
725, 181
726, -51
727, -13
728, 189
729, 3
730, 189
731, -33
732, -39
733, -203
734, -7
735, 157
736, 129
737, 179
738, 201
739, -631
740, 299
741, 333
742, -47
743, -37
744, -39
745, -41
746, -43
747, 19
748, -17
749, -121
750, 95
751, -3
752, 11
753, 51
754, -121
755, 121
756, -19
757, -111
758, 171
759, 9
760, 125
761, 159
762, 193
763, 205
764, 325
765, -41
766, -309
767, -595
768, -19
769, -41
770, -55
771, -21
772, -41
773, 3
774, 149
775, 153
776, -31
777, -173
778, 161
779, 207
780, 213
781, -43
782, 15
783, -555
784, -235
785, 147
786, -39
787, 183
788, 221
789, 235
790, -49
791, -9
792, -251
793, 259
794, -33
795, -3
796, -7
797, -29
798, 179
799, 185
800, 171
801, 261
802, 85
803, -3
804, -37
805, 9
806, -65
807, -49
808, -35
809, 85
810, 183
811, -235
812, 113
813, 97
814, -17
815, 133
816, -7
817, -153
818, -29
819, -41
820, 103
821, -35
822, 173
823, -11
824, 113
825, 99
826, 21
827, -533
828, -107
829, -69
830, 373
831, -45
832, -55
833, -33
834, 67
835, 7
836, -727
837, -127
838, 103
839, 125
840, -53
841, 5
842, 129
843, -23
844, -17
845, -77
846, 61
847, -169
848, 139
849, 161
850, 177
851, 211
852, 285
853, 309
854, 47
855, -485
856, -5
857, -13
858, -47
859, -45
860, -165
861, -43
862, -25
863, 115
864, 121
865, 97
866, 11
867, -27
868, 121
869, -11
870, -143
871, -733
872, 15
873, 59
874, 355
875, 191
876, 193
877, 131
878, -49
879, -321
880, -725
881, 31
882, -21
883, -17
884, 169
885, -269
886, -11
887, -25
888, 179
889, 205
890, -307
891, 29
892, 205
893, 233
894, -23
895, 15
896, 157
897, -65
898, -229
899, -429
900, -231
901, 197
902, -27
903, -29
904, 39
905, -55
906, 103
907, -31
908, 109
909, 95
910, -137
911, -31
912, 85
913, 127
914, 27
915, -733
916, -147
917, -45
918, 279
919, -43
920, 195
921, 143
922, 337
923, 33
924, -731
925, -387
926, -47
927, -35
928, 239
929, 1
930, -27
931, -29
932, 181
933, -49
934, -285
935, -189
936, 163
937, 233
938, -39
939, -23
940, -185
941, 27
942, 49
943, 313
944, 193
945, 205
946, -29
947, -37
948, -191
949, 41
950, -59
951, -43
952, 209
953, 241
954, -3
955, -43
956, 163
957, 203
958, 317
959, -725
960, 37
961, 243
962, -231
963, -29
964, 7
965, 195
966, -45
967, -237
968, -731
969, -19
970, 169
971, -47
972, 177
973, 273
974, -23
975, -21
976, -61
977, 147
978, -271
979, 35
980, 145
981, 181
982, 187
983, -257
984, -89
985, -133
986, -77
987, 397
988, -41
989, -39
990, -15
991, -27
992, 19
993, -75
994, 91
995, 129
996, 121
997, -5
998, -135
999, 91
1000, -19
1001, -27
1002, 29
1003, -725
1004, -115
1005, -23
1006, 199
1007, 147
1008, 175
1009, 205
1010, 189
1011, 21
1012, -591
1013, -237
1014, -51
1015, -13
1016, 203
1017, -11
1018, 213
1019, -65
1020, 179
1021, 227
1022, 49
1023, 237
1024, -13
1025, 203
1026, -39
1027, -13
1028, -451
1029, 9
1030, -63
1031, 165
1032, 145
1033, 169
1034, -233
1035, 211
1036, -305
1037, -249
1038, 51
1039, -27
1040, -3
1041, 37
1042, -159
1043, -179
1044, 191
1045, 205
1046, 41
1047, 99
1048, -293
1049, 339
1050, -187
1051, -59
1052, 11
1053, 263
1054, -31
1055, -5
1056, -641
1057, 265
1058, 203
1059, -15
1060, -17
1061, 25
1062, -1
1063, 157
1064, -23
1065, -37
1066, 163
1067, -201
1068, 193
1069, 185
1070, 201
1071, -317
1072, -607
1073, 47
1074, 243
1075, -57
1076, -19
1077, -17
1078, -33
1079, -61
1080, -141
1081, -11
1082, 3
1083, 97
1084, -17
1085, 9
1086, -85
1087, -121
1088, 131
1089, -39
1090, -3
1091, 185
1092, 209
1093, 123
1094, 199
1095, 225
1096, 269
1097, 449
1098, -67
1099, 35
1100, -581
1101, -1
1102, -33
1103, -25
1104, -35
1105, -215
1106, 17
1107, 151
1108, 179
1109, -19
1110, -197
1111, -11
1112, 179
1113, 179
1114, -31
1115, 225
1116, -587
1117, 269
1118, 213
1119, -49
1120, -25
1121, 217
1122, -49
1123, -65
1124, 31
1125, -15
1126, -123
1127, -25
1128, -23
1129, 21
1130, 27
1131, -103
1132, 111
1133, 109
1134, -117
1135, 185
1136, 27
1137, -31
1138, 173
1139, -35
1140, 147
1141, 177
1142, 151
1143, -257
1144, -479
1145, 5
1146, 147
1147, -35
1148, 183
1149, 9
1150, -21
1151, -1
1152, -41
1153, 135
1154, 183
1155, -213
1156, -7
1157, 187
1158, 149
1159, 43
1160, -567
1161, -187
1162, -71
1163, 233
1164, -291
1165, -61
1166, -239
1167, 159
1168, 21
1169, 7
1170, -269
1171, 245
1172, 361
1173, -85
1174, -27
1175, 241
1176, -17
1177, -23
1178, 269
1179, -251
1180, 27
1181, 169
1182, -59
1183, 177
1184, -37
1185, 163
1186, -73
1187, -187
1188, -495
1189, 187
1190, -25
1191, 205
1192, -27
1193, 15
1194, -27
1195, 131
1196, 157
1197, -39
1198, 159
1199, -195
1200, -5
1201, 169
1202, -73
1203, 3
1204, -585
1205, -193
1206, 117
1207, 253
1208, -29
1209, 189
1210, -211
1211, -67
1212, 33
1213, -723
1214, -201
1215, -33
1216, -23
1217, 135
1218, 1
1219, -19
1220, 137
1221, 167
1222, 123
1223, -5
1224, -125
1225, -43
1226, 139
1227, -43
1228, 131
1229, 367
1230, -79
1231, 17
1232, -185
1233, -27
1234, 123
1235, -53
1236, 67
1237, -97
1238, 201
1239, 149
1240, -39
1241, -41
1242, 145
1243, 23
1244, -35
1245, 143
1246, 159
1247, -193
1248, -731
1249, 7
1250, -69
1251, 143
1252, 191
1253, -45
1254, -203
1255, 163
1256, -209
1257, -721
1258, 37
1259, 171
1260, -13
1261, 187
1262, -195
1263, -49
1264, 187
1265, -39
1266, -75
1267, 51
1268, 21
1269, -47
1270, 195
1271, 183
1272, -15
1273, -411
1274, -171
1275, 53
1276, -161
1277, 125
1278, -31
1279, -41
1280, 75
1281, -69
1282, 221
1283, 169
1284, 189
1285, -31
1286, 217
1287, 49
1288, -11
1289, 187
1290, -45
1291, -205
1292, -721
1293, 53
1294, -53
1295, 65
1296, 165
1297, -15
1298, -89
1299, 139
1300, -199
1301, -731
1302, 23
1303, -41
1304, -43
1305, 153
1306, -163
1307, -47
1308, 161
1309, 203
1310, -55
1311, 25
1312, 37
1313, -29
1314, 167
1315, -27
1316, 173
1317, -403
1318, -177
1319, 141
1320, 215
1321, -19
1322, 203
1323, 9
1324, 171
1325, 17
1326, -253
1327, -63
1328, 7
1329, -9
1330, -177
1331, -111
1332, -27
1333, 153
1334, -239
1335, 33
1336, -723
1337, -151
1338, 155
1339, 155
1340, -63
1341, 247
1342, -57
1343, -91
1344, 11
1345, -619
1346, -201
1347, 165
1348, -11
1349, 179
1350, 41
1351, -37
1352, 169
1353, -37
1354, -57
1355, 165
1356, -181
1357, 165
1358, -53
1359, 147
1360, -33
1361, -153
1362, 55
1363, 77
1364, 333
1365, 219
1366, -33
1367, 195
1368, -49
1369, -199
1370, 67
1371, 5
1372, 199
1373, 269
1374, -3
1375, -279
1376, 341
1377, -15
1378, -51
1379, -3
1380, -195
1381, 257
1382, -55
1383, 125
1384, 205
1385, -5
1386, -59
1387, 133
1388, 21
1389, -619
1390, -197
1391, -29
1392, -17
1393, 161
1394, 15
1395, -23
1396, -31
1397, 163
1398, 157
1399, 171
1400, -219
1401, -5
1402, 181
1403, -31
1404, 187
1405, -115
1406, 21
1407, -85
1408, 357
1409, -5
1410, 163
1411, -41
1412, 145
1413, -143
1414, 39
1415, 5
1416, -35
1417, 3
1418, -9
1419, -139
1420, 145
1421, -207
1422, 197
1423, -5
1424, -241
1425, 241
1426, 161
1427, 223
1428, -49
1429, 233
1430, 329
1431, -73
1432, -25
1433, -641
1434, -7
1435, 185
1436, -39
1437, -15
1438, 195
1439, 13
1440, 187
1441, -29
1442, -43
1443, -195
1444, 1
1445, 163
1446, 155
1447, 185
1448, 233
1449, -599
1450, -315
1451, 323
1452, -47
1453, -43
1454, -29
1455, -39
1456, -47
1457, 9
1458, -27
1459, -115
1460, 99
1461, 5
1462, -7
1463, 7
1464, 125
1465, -123
1466, -17
1467, -107
1468, 161
1469, -3
1470, 123
1471, 177
1472, 191
1473, 197
1474, 323
1475, -75
1476, 317
1477, -575
1478, -11
1479, -43
1480, -43
1481, -23
1482, -37
1483, 9
1484, 145
1485, 157
1486, -29
1487, -169
1488, 161
1489, 203
1490, 215
1491, -41
1492, 9
1493, -555
1494, -231
1495, 137
1496, -37
1497, 187
1498, 223
1499, 231
1500, -49
1501, -5
1502, -245
1503, 259
1504, -35
1505, -3
1506, -1
1507, -27
1508, 175
1509, 189
1510, 167
1511, 259
1512, 89
1513, 3
1514, -13
1515, -19
1516, -35
1517, -39
1518, -65
1519, 81
1520, -137
1521, -249
1522, 135
1523, 109
1524, -3
1525, 113
1526, -7
1527, 131
1528, -39
1529, -41
1530, 103
1531, -25
1532, 167
1533, -15
1534, 117
1535, 105
1536, 23
1537, -545
1538, -107
1539, -71
1540, 371
1541, -53
1542, -53
1543, -29
1544, 69
1545, 7
1546, -727
1547, -121
1548, 101
1549, 125
1550, -55
1551, 7
1552, 131
1553, -31
1554, -19
1555, -75
1556, 61
1557, -167
1558, 141
1559, 173
1560, 189
1561, 205
1562, 281
1563, 309
1564, 53
1565, -487
1566, 9
1567, -27
1568, -67
1569, -45
1570, -181
1571, -45
1572, -43
1573, 81
1574, 123
1575, 111
1576, 21
1577, -3
1578, 149
1579, -39
1580, -135
1581, -733
1582, 33
1583, 97
1584, 373
1585, -245
1586, 199
1587, 129
1588, -45
1589, -323
1590, -721
1591, 25
1592, -27
1593, -9
1594, 163
1595, -267
1596, -7
1597, -19
1598, 181
1599, 207
1600, -307
1601, 25
1602, 205
1603, 239
1604, -15
1605, 9
1606, 157
1607, -65
1608, -229
1609, -417
1610, -227
1611, 201
1612, -25
1613, -25
1614, 39
1615, -55
1616, 99
1617, -29
1618, 109
1619, 101
1620, -137
1621, -27
1622, 103
1623, 123
1624, 21
1625, -733
1626, -145
1627, -47
1628, 275
1629, -43
1630, 195
1631, 139
1632, 341
1633, 35
1634, -731
1635, -393
1636, -51
1637, -33
1638, 239
1639, 3
1640, -21
1641, -29
1642, 179
1643, -49
1644, -285
1645, -191
1646, 171
1647, 231
1648, -41
1649, -25
1650, -183
1651, 25
1652, 45
1653, 311
1654, 193
1655, 207
1656, -31
1657, -29
1658, -191
1659, 39
1660, -59
1661, -45
1662, 209
1663, 247
1664, -3
1665, -43
1666, 171
1667, 203
1668, 311
1669, -723
1670, 35
1671, 249
1672, -229
1673, -29
1674, 5
1675, 193
1676, -49
1677, -235
1678, -731
1679, -21
1680, 167
1681, -37
1682, 165
1683, 275
1684, -13
1685, -17
1686, -65
1687, 139
1688, -275
1689, 43
1690, 139
1691, 171
1692, 191
1693, -253
1694, -83
1695, -125
1696, -85
1697, 393
1698, -35
1699, -35
1700, 1
1701, -37
1702, 5
1703, -45
1704, 65
1705, 127
1706, 127
1707, -13
1708, -143
1709, 79
1710, -19
1711, -11
1712, 9
1713, -729
1714, -113
1715, -41
1716, 219
1717, 147
1718, 175
1719, 215
1720, 161
1721, 13
1722, -595
1723, -249
1724, -31
1725, -7
1726, 209
1727, -31
1728, -203
1729, -71
1730, 181
1731, 223
1732, 29
1733, 243
1734, -9
1735, 185
1736, -31
1737, -15
1738, -431
1739, 9
1740, -63
1741, 163
1742, 157
1743, 167
1744, -241
1745, 221
1746, -299
1747, -259
1748, 47
1749, -31
1750, 11
1751, 1
1752, -145
1753, -193
1754, -221
1755, 195
1756, 39
1757, 83
1758, -289
1759, 327
1760, -187
1761, -55
1762, -1
1763, 239
1764, -57
1765, 21
1766, -637
1767, -209
1768, 225
1769, -33
1770, -7
1771, 15
1772, -13
1773, 157
1774, -43
1775, -45
1776, 137
1777, -189
1778, 151
1779, 165
1780, 219
1781, 287
1782, -617
1783, 35
1784, 247
1785, -57
1786, -1
1787, -11
1788, -51
1789, -67
1790, -131
1791, -15
1792, 9
1793, 95
1794, -7
1795, 25
1796, -69
1797, -105
1798, 139
1799, -37
1800, 5
1801, 167
1802, -121
1803, 115
1804, 173
1805, 219
1806, 289
1807, 447
1808, -59
1809, 23
1810, -617
1811, -13
1812, -27
1813, -33
1814, -31
1815, -191
1816, -3
1817, 161
1818, 149
1819, -25
1820, 177
1821, 15
1822, 165
1823, 199
1824, -25
1825, 207
1826, -597
1827, -265
1828, 209
1829, -49
1830, -13
1831, 213
1832, -59
1833, -71
1834, 45
1835, -17
1836, -131
1837, -29
1838, -15
1839, 25
1840, 37
1841, -91
1842, 119
1843, 109
1844, -121
1845, 169
1846, 41
1847, -35
1848, 149
1849, -33
1850, 159
1851, 177
1852, 149
1853, -263
1854, -451
1855, -7
1856, 181
1857, -47
1858, 177
1859, 9
1860, -53
1861, -41
1862, -41
1863, 115
1864, 145
1865, -205
1866, -13
1867, 141
1868, 181
1869, 19
1870, -571
1871, -197
1872, -91
1873, 211
1874, 207
1875, -59
1876, -233
1877, 145
1878, 25
1879, 1
1880, -281
1881, 239
1882, 367
1883, -85
1884, -17
1885, 255
1886, -15
1887, -27
1888, 263
1889, -253
1890, 37
1891, 175
1892, -71
1893, 177
1894, -37
1895, 161
1896, -63
1897, -175
1898, -489
1899, 187
1900, -29
1901, 195
1902, -25
1903, 11
1904, -47
1905, 133
1906, 151
1907, -39
1908, 181
1909, -201
1910, -11
1911, 185
1912, -77
1913, 9
1914, -585
1915, -205
1916, 129
1917, 253
1918, -29
1919, 193
1920, -211
1921, -67
1922, 35
1923, -721
1924, -191
1925, -45
1926, -1
1927, 135
1928, 7
1929, 1
1930, 113
1931, 173
1932, 85
1933, 13
1934, -251
1935, -55
1936, -237
1937, -59
1938, 239
1939, -93
1940, -79
1941, 17
1942, -209
1943, -19
1944, 127
1945, -65
1946, 67
1947, -101
1948, 191
1949, 145
1950, -45
1951, -41
1952, 153
1953, 13
1954, -33
1955, 153
1956, 159
1957, -197
1958, -731
1959, 7
1960, -79
1961, 143
1962, 191
1963, -41
1964, -223
1965, 143
1966, -215
1967, -721
1968, 41
1969, 169
1970, 5
1971, -205
1972, -201
1973, -47
1974, 195
1975, -43
1976, -73
1977, 35
1978, 17
1979, -51
1980, 189
1981, 181
1982, -17
1983, -431
1984, -175
1985, 41
1986, -183
1987, 111
1988, -37
1989, -45
1990, 79
1991, -81
1992, 211
1993, 171
1994, 187
1995, -17
1996, 209
1997, 45
1998, 3
1999, -203
2000, -45
2001, -211
2002, -723
2003, 49
2004, -69
2005, 41
2006, 167
2007, -11
2008, -89
2009, 129
2010, -203
2011, -731
2012, 17
2013, -41
2014, -31
2015, 153
2016, -171
2017, -39
2018, 163
2019, 207
2020, -63
2021, 11
2022, 31
2023, -31
2024, 153
2025, -31
2026, 173
2027, -425
2028, -177
2029, 147
2030, 213
2031, -21
2032, 201
2033, 5
2034, 177
2035, 9
2036, -269
2037, -53
2038, 3
2039, -5
2040, -163
2041, -119
2042, -21
2043, 159
2044, -245
2045, 33
2046, -725
2047, -167
2048, 139
2049, 131
2050, -67
2051, 237
2052, -59
2053, -85
2054, -3
2055, -605
2056, 219
2057, 169
2058, 9
2059, -199
2060, 33
2061, -35
2062, 165
2063, -29
2064, -59
2065, 157
2066, -189
2067, 163
2068, -49
2069, 145
2070, -17
2071, -175
2072, 65
2073, 73
2074, 333
2075, 215
2076, -31
2077, 185
2078, -53
2079, -199
2080, 51
2081, 1
2082, 201
2083, 273
2084, 3
2085, -245
2086, -401
2087, -13
2088, -49
2089, -5
2090, -219
2091, 243
2092, -65
2093, 91
2094, 195
2095, -15
2096, -59
2097, 119
2098, 25
2099, -597
2100, -197
2101, -33
2102, -15
2103, 153
2104, 7
2105, -23
2106, -33
2107, 155
2108, 151
2109, 163
2110, -225
2111, -9
2112, 179
2113, -35
2114, 197
2115, -125
2116, 35
2117, -91
2118, 357
2119, -9
2120, 157
2121, -49
2122, 137
2123, -147
2124, 13
2125, -3
2126, -39
2127, -21
2128, 11
2129, 209
2130, -163
2131, 171
2132, 191
2133, -9
2134, -271
2135, 227
2136, 153
2137, 207
2138, -49
2139, 221
2140, 329
2141, -77
2142, -17
2143, -601
2144, 7
2145, 171
2146, -35
2147, -3
2148, 177
2149, -1
2150, 181
2151, -51
2152, -21
2153, 181
2154, -27
2155, 191
2156, 151
2157, 169
2158, -251
2159, -585
2160, 307
2161, 315
2162, -47
2163, -35
2164, -37
2165, -49
2166, -53
2167, 3
2168, -49
2169, -125
2170, 103
2171, -3
2172, 13
2173, 47
2174, -123
2175, 123
2176, -23
2177, -119
2178, 149
2179, -7
2180, 121
2181, 169
2182, 183
2183, 201
2184, 323
2185, -75
2186, 317
2187, -565
2188, -9
2189, -35
2190, -35
2191, -21
2192, -37
2193, 25
2194, 137
2195, 155
2196, -29
2197, -159
2198, 163
2199, 205
2200, 219
2201, -33
2202, -3
2203, -549
2204, 223
2205, 145
2206, -39
2207, 185
2208, 225
2209, 235
2210, -53
2211, -1
2212, -249
2213, 255
2214, -29
2215, -7
2216, -15
2217, -27
2218, 165
2219, 177
2220, 171
2221, 253
2222, 87
2223, 3
2224, -19
2225, -19
2226, -37
2227, -33
2228, -67
2229, 87
2230, -139
2231, -253
2232, 131
2233, 111
2234, -5
2235, 117
2236, -9
2237, 127
2238, -31
2239, -39
2240, 113
2241, -31
2242, 165
2243, -9
2244, 107
2245, 109
2246, 25
2247, -539
2248, -111
2249, -59
2250, 369
2251, -51
2252, -49
2253, -33
2254, 67
2255, 1
2256, -725
2257, -131
2258, 99
2259, 121
2260, -45
2261, -3
2262, 111
2263, 3
2264, -47
2265, -69
2266, 73
2267, 147
2268, -207
2269, 171
2270, 187
2271, 207
2272, 279
2273, 315
2274, 43
2275, -481
2276, 3
2277, -33
2278, -69
2279, -39
2280, -181
2281, -43
2282, -45
2283, 83
2284, 121
2285, 103
2286, 27
2287, 1
2288, -151
2289, -37
2290, -139
2291, -731
2292, 27
2293, 87
2294, 373
2295, -241
2296, 203
2297, 139
2298, -39
2299, -319
2300, -721
2301, 23
2302, -27
2303, -1
2304, 161
2305, -265
2306, -5
2307, -23
2308, 177
2309, 199
2310, -303
2311, 27
2312, 203
2313, 233
2314, -15
2315, 5
2316, 159
2317, -65
2318, -223
2319, -415
2320, -225
2321, 193
2322, -27
2323, -27
2324, 39
2325, -53
2326, 95
2327, -31
2328, 105
2329, 97
2330, -137
2331, -31
2332, 109
2333, 121
2334, 21
2335, -731
2336, -147
2337, -49
2338, 273
2339, -43
2340, 195
2341, 149
2342, 333
2343, 27
2344, -733
2345, -389
2346, -57
2347, -29
2348, 235
2349, 1
2350, -17
2351, -35
2352, 177
2353, -45
2354, -277
2355, -193
2356, 165
2357, 227
2358, -43
2359, -29
2360, -181
2361, 19
2362, 49
2363, 311
2364, 185
2365, 207
2366, -39
2367, -31
2368, -187
2369, 37
2370, -61
2371, -47
2372, 209
2373, 247
2374, -1
2375, -51
2376, 171
2377, 197
2378, 311
2379, -721
2380, 35
2381, 245
2382, -225
2383, -29
2384, -1
2385, 213
2386, -43
2387, -233
2388, -733
2389, -5
2390, 171
2391, -27
2392, 147
2393, 283
2394, -17
2395, -23
2396, -55
2397, 137
2398, -253
2399, 17
2400, 139
2401, 147
2402, 191
2403, 215
2404, -57
2405, -135
2406, -69
2407, 393
2408, -23
2409, -37
2410, -25
2411, -19
2412, 29
2413, -65
2414, 91
2415, 125
2416, 113
2417, 5
2418, -93
2419, -173
2420, -27
2421, -21
2422, 23
2423, -725
2424, -103
2425, -25
2426, 195
2427, 141
2428, 169
2429, 203
2430, 175
2431, 13
2432, -601
2433, -237
2434, -51
2435, -3
2436, 211
2437, 7
2438, 189
2439, -57
2440, 187
2441, 211
2442, 3
2443, -267
2444, -9
2445, 191
2446, -33
2447, -29
2448, -417
2449, -3
2450, -77
2451, 183
2452, 163
2453, 165
2454, -211
2455, 207
2456, 319
2457, -263
2458, 41
2459, -29
2460, -11
2461, 25
2462, -161
2463, -177
2464, 179
2465, 201
2466, 35
2467, 73
2468, -305
2469, 331
2470, -203
2471, -41
2472, -7
2473, 237
2474, -61
2475, 5
2476, -617
2477, -213
2478, 219
2479, -23
2480, -1
2481, 3
2482, -11
2483, 151
2484, -47
2485, -33
2486, 139
2487, -199
2488, 157
2489, 173
2490, 215
2491, 273
2492, -601
2493, 23
2494, 241
2495, -57
2496, -9
2497, -15
2498, -51
2499, -61
2500, -141
2501, -25
2502, 7
2503, 95
2504, -19
2505, 13
2506, -83
2507, -119
2508, 129
2509, -35
2510, 1
2511, 155
2512, -133
2513, 117
2514, 169
2515, 215
2516, 277
2517, 449
2518, -61
2519, 15
2520, -601
2521, -19
2522, -23
2523, -33
2524, -31
2525, -193
2526, -1
2527, 159
2528, 147
2529, -21
2530, 175
2531, 7
2532, 167
2533, 195
2534, -21
2535, 197
2536, -589
2537, -271
2538, 207
2539, -49
2540, -17
2541, 211
2542, -59
2543, -63
2544, 39
2545, -19
2546, -123
2547, -29
2548, -29
2549, 11
2550, 33
2551, -103
2552, 105
